"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"Ministry of Justice (ID 22428)","Ministry of Justice10.36514","open","77","20","true","true"
"Mises Institute (ID 20406)","Mises Institute10.35297","open","283","86","true","true"
"Missouri Academy of Science (ID 14815)","Missouri Academy of Science10.30956","open","47","15","false","true"
"Misurata University (ID 22498)","Misurata University10.36602","open","131","138","true","true"
"MIT Press - Journals (ID 281)","MIT Press10.7551","open","88004","15965","true","true"
"MIT Press - Journals (ID 281)","MIT Press10.1162","open","88004","15965","true","true"
"MIT Press - Journals (ID 281)","MIT Press - Blogs10.31859","open","88004","15965","true","true"
"MIT Science Policy Review (ID 25181)","MIT Science Policy Review10.38105","open","0","12","false","true"
"Mizo Academy of Sciences (ID 19043)","Mizo Academy of Sciences10.33493","open","31","57","false","true"
"Mkwawa University College of Education (ID 21308)","Mkwawa University College of Education10.37759","open","7","6","true","true"
"Mobilya ve Ahsap Malzeme Arastirmalari Dergisi (ID 19502)","Mobilya ve Ahsap Malzeme Arastirmalari Dergisi10.33725","open","0","32","false","true"
"Modestum Limited (ID 11882)","Modestum Limited10.29333","open","3475","2213","true","true"
"Mohr Siebeck (ID 629)","Mohr Siebeck10.1628","open","11910","5699","true","false"
"MOLESTO: Edebiyat Arastirmalari Dergisi (ID 19033)","MOLESTO: Edebiyat Arastirmalari Dergisi10.33406","open","0","29","false","true"
"MONOMAX Limited Liability Company (ID 28352)","MONOMAX Limited Liability Company10.51130","open","0","23","false","true"
"Morgan & Claypool Publishers LLC (ID 1015)","Morgan & Claypool10.2200","open","1023","257","true","true"
"Morgan & Claypool Publishers LLC (ID 1015)","Morgan & Claypool10.4199","open","1023","257","true","true"
"Moscow Medical - Social Institute named after Friedrich Haass (ID 21197)","Moscow Medical - Social Institute named after Friedrich Haass10.35571","open","0","19","false","true"
"Moscow Polytechnic University (ID 17302)","Moscow Polytechnic University10.31992","open","0","604","false","true"
"Moscow Region University of Technology (UNITECH) (ID 8940)","Moscow Region University of Technology (UNITECH)10.21499","open","144","260","true","true"
"Moscow Regional Research and Clinical Institute (MONIKI) (ID 7988)","Moscow Regional Research and Clinical Institute (MONIKI)10.18786","open","490","250","true","true"
"Moscow State Institute of Civil Aviation (ID 10993)","Moscow State Institute of Civil Aviation10.26467","open","53","195","false","true"
"Moscow State Institute of International Relations (ID 25473)","Moscow State Institute of International Relations10.46272","open","382","208","true","true"
"Moscow State University of Civil Engineering (ID 9488)","Moscow State University of Civil Engineering10.22227","open","1786","508","false","true"
"Moving Image Technology Association of Korea (ID 20297)","Moving Image Technology Association of Korea10.34269","open","153","39","true","true"
"Mucosa (ID 18731)","Mucosa10.33204","open","0","43","false","true"
"Muhakeme Dergisi (ID 19626)","Muhakeme Dergisi10.33817","open","0","29","false","true"
"Muhasebe Bilim Dunyası Dergisi (ID 16511)","Muhasebe Bilim Dunyası Dergisi10.31460","open","0","140","false","true"
"Muhasebe ve Finans Incelemeleri Dergisi (ID 18351)","Muhasebe ve Finans Incelemeleri Dergisi10.32951","open","0","43","false","true"
"Mundo Economico (ID 27395)","Mundo Economico10.47592","open","0","6","false","true"
"Museum d’Histoire naturelle of Geneva (ID 21683)","Museum d’Histoire naturelle of Geneva10.35929","open","3178","31","false","true"
"Musicologist (ID 19765)","Musicologist10.33906","open","5","25","true","true"
"Mustafa Kemal University Journal of Agricultural Sciences, Hatay Mustafa Kemal University (ID 24940)","Mustafa Kemal University Journal of Agricultural Sciences, Hatay Mustafa Kemal University10.37908","open","0","51","false","true"
"Muszaki Tudomanyos Kozlemenyek (ID 19742)","Muszaki Tudomanyos Kozlemenyek10.33894","open","364","269","false","true"
"Muszaki Tudomanyos Kozlemenyek (ID 19742)","Muszaki Tudomanyos Kozlemenyek10.33895","open","364","269","false","true"
"Mutefekkir (ID 11971)","Mutefekkir10.30523","open","95","47","true","true"
"Mykolas Romeris University (ID 5304)","Mykolas Romeris University10.13165","open","799","276","true","false"
"Mykolayiv National Agrarian University (ID 16172)","Mykolayiv National Agrarian University10.31521","open","5","585","false","true"
"Naksh Solutions (ID 25968)","Naksh Solutions10.48175","open","0","24","false","true"
"Namik Kemal Tip Dergisi, Tekirdag Namik Kemal University (ID 24628)","Namik Kemal Tip Dergisi, Tekirdag Namik Kemal University10.37696","open","0","82","false","true"
"Nanjing University of Aeronautics and Astronautics (ID 22935)","Nanjing University of Aeronautics and Astronautics10.36963","open","0","28","false","true"
"NASU Institute of Encyclopedic Research (ID 23245)","NASU Institute of Encyclopedic Research10.37068","open","119","23","true","true"
"National Academy of Educational Sciences of Ukraine (ID 23858)","National Academy of Educational Sciences of Ukraine10.37472","open","0","142","false","true"
"National Academy of Medical Sciences of Ukraine (ID 24524)","National Academy of Medical Sciences of Ukraine10.37621","open","0","26","false","true"
"National Academy of Medicine (ID 16488)","National Academy of Medicine10.31478","open","365","106","false","true"
"National Academy of Sciences of the Republic of Kazakshtan (ID 17339)","National Academy of Sciences of the Republic of Kazakshtan10.32014","open","0","2251","false","true"
"National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (ID 6225)","Co. Ltd. Ukrinformnauka10.22240","open","16857","11097","true","true"
"National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (ID 6225)","National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka)10.15407","open","16857","11097","true","true"
"National Academy of Statistics Accounting and Audit (ID 16612)","National Academy of Statistics Accounting and Audit10.31767","open","91","204","false","true"
"National Aerospace University - Kharkiv Aviation Institute (ID 17345)","National Aerospace University - Kharkiv Aviation Institute10.32620","open","0","767","false","true"
"National Assembly Budget Office (ID 21127)","National Assembly Budget Office10.35525","open","86","27","true","true"
"National Association of Teachers of English (ID 20479)","National Association of Teachers of English10.35213","open","0","6","false","true"
"National Bank of Ukraine (ID 11068)","National Bank of Ukraine10.26531","open","41","28","true","true"
"National Center for Global Health and Medicine (JST) (ID 21485)","National Center for Global Health and Medicine (JST)10.35772","open","0","100","false","true"
"National Fisheries Research and Development Institute (ID 16193)","National Fisheries Research and Development Institute10.31398","open","4","42","false","true"
"National Folk Museum of Korea (ID 21294)","National Folk Museum of Korea10.35638","open","168","41","true","true"
"National Foundation Of Brief Therapy (JST) (ID 21488)","National Foundation Of Brief Therapy (JST)10.35783","open","49","17","true","true"
"National Institute for Health Research (ID 6221)","National Institute for Health Research10.15594","limited","1903","950","true","true"
"National Institute for Health Research (ID 6221)","National Institute for Health Research10.3310","open","1903","950","true","true"
"National Institute of Psychology, Centre of Excellence, Quaid-i-Azam University (ID 19394)","National Institute of Psychology, Centre of Excellence, Quaid-i-Azam University10.33824","open","0","88","false","true"
"National Institute of Special Education (ID 20258)","National Institute of Special Education10.34249","open","254","19","true","true"
"National Institute of Standards and Technology (NIST) (ID 4068)","National Institute of Standards and Technology10.6028","open","26854","779","true","true"
"National Institute of Telecommunications (ID 11176)","National Institute of Telecommunications10.26636","open","40","136","true","true"
"National Library of Serbia (ID 1078)","National Library of Serbia10.2298","open","37477","8743","true","true"
"National Medical Research Center for Childrens Health (ID 25896)","National Medical Research Center for Childrens Health10.46563","open","1","221","false","true"
"National Medical Research Center For Rehabilitation And Balneology (ID 25087)","National Medical Research Center For Rehabilitation And Balneology10.38025","open","8","64","false","true"
"National Medical Research Center of Hematology of the Ministry of Health of the Russian Federation (ID 21459)","National Medical Research Center of Hematology of the Ministry of Health of the Russian Federation10.35754","open","1","74","false","true"
"National Metallurgical Academy of Ukraine (ID 20151)","National Metallurgical Academy of Ukraine10.34185","open","0","324","false","true"
"National Museum of Natural History, BAS (ID 27845)","National Museum of Natural History, BAS10.48027","open","0","53","false","true"
"National Museum, Czech Republic (ID 23785)","National Museum, Czech Republic10.37520","open","348","465","true","true"
"National Pedagogical Dragomanov University (ID 16390)","National Pedagogical Dragomanov University10.31392","open","0","1022","false","true"
"National Prosecution Academy of Ukraine (ID 20319)","National Prosecution Academy of Ukraine10.34285","open","0","56","false","true"
"National Research Center for Radiation Medicine of the NAMS of Ukraine (ID 18628)","National Research Center for Radiation Medicine of the NAMS of Ukraine10.33145","open","108","81","true","true"
"National Scientific and Research Institute of Industrial Safety and Occupational Safety and Health (ID 22846)","National Scientific and Research Institute of Industrial Safety and Occupational Safety and Health10.36804","open","0","24","false","true"
"National Scientific Center - Institute of Agricultural Engineering and Electrification (ID 23436)","National Scientific Center - Institute of Agricultural Engineering and Electrification10.37204","open","0","77","false","true"
"National Scientific Center of Surgery named after A.N. Syzganov (ID 21387)","National Scientific Center of Surgery named after A.N. Syzganov10.35805","open","0","2","false","true"
"National Society of Ecological Engineering and Environment Protection (ID 17160)","National Society of Ecological Engineering and Environment Protection10.32006","open","25","56","true","true"
"National Sports Academy - Vassil Levski (ID 23311)","National Sports Academy - Vassil Levski10.37393","open","129","177","true","false"
"National Translation Mission, Central Institute of Indian Languages (ID 25541)","National Translation Mission, Central Institute of Indian Languages10.46623","open","310","101","false","true"
"National University - Odessa Law Academy (ID 18187)","National University - Odessa Law Academy10.32837","open","3","1680","false","true"
"National University of Kyiv - Mohyla Academy (ID 7784)","National University of Kyiv - Mohyla Academy10.18523","open","198","516","false","true"
"National University of Life and Environmental Sciences of Ukraine (ID 16652)","National University of Life and Environmental Sciences of Ukraine10.31548","open","490","1788","true","true"
"National University of the Altiplano - Professional School of Communication Sciences (ID 19198)","National University of the Altiplano - Professional School of Communication Sciences10.33595","open","0","28","false","true"
"National University of Ukraine on Physical Education and Sport (ID 16133)","National University of Ukraine on Physical Education and Sport10.32652","open","418","230","false","true"
"NATO Strategic Communications Centre of Excellence (ID 15147)","NATO Strategic Communications Centre of Excellence10.30966","open","18","52","false","true"
"Natural and Applied Sciences Journal, Izmir Democracy University (ID 25146)","Natural and Applied Sciences Journal, Izmir Democracy University10.38061","open","0","25","false","true"
"Natural Volatiles and Essential Oils (ID 24972)","Natural Volatiles and Essential Oils10.37929","open","0","10","false","true"
"Nature Research Centre -NRC (ID 21108)","Nature Research Centre -NRC10.35513","open","281","80","true","true"
"NED University of Engineering and Technology (ID 20807)","NED University of Engineering and Technology10.35453","open","0","38","false","true"
"Negah Scientific Publisher (ID 17540)","Negah Scientific Publisher10.32598","open","642","1968","true","true"
"Nepal Journals Online (JOL) (ID 1670)","Nepal Journals Online10.3126","open","14387","7344","true","false"
"Netherlands Institute for Sound and Vision (ID 20188)","Netherlands Institute for Sound and Vision10.18146","open","702","140","false","true"
"Neurologie & Rehabilitation, Hippocampus Verlag (ID 26412)","Neurologie & Rehabilitation, Hippocampus Verlag10.14624","open","0","2","false","true"
"NeuroPharmac Journal (ID 20942)","NeuroPharmac Journal10.37881","open","14","21","false","true"
"Neuropsychologie Clinique et Appliquee (ID 25327)","Neuropsychologie Clinique et Appliquee10.46278","open","7","21","true","true"
"Nevsehir Haci Bektas Veli Universitesi SBE Dergisi (ID 12236)","Nevsehir Haci Bektas Veli Universitesi SBE Dergisi10.30783","open","0","45","false","true"
"New Bulgarian University (ID 19039)","New Bulgarian University10.33919","open","29","147","true","true"
"New Prairie Press (ID 2637)","New Prairie Press10.4148","open","11354","1089","true","false"
"New Terra (ID 8797)","New Terra10.21292","open","373","614","false","true"
"New York University (ID 13765)","New York University10.33682","open","6","105","true","true"
"New York University (ID 13765)","NYU - The Metropolitan Center for Research on Equity and the Transformation of Schools10.35240","open","6","105","true","true"
"New Zealand Grassland Association (ID 19239)","New Zealand Grassland Association10.33584","open","1947","108","false","true"
"New Zealand Plant Protection Society (ID 12287)","New Zealand Plant Protection Society10.30843","open","4272","132","false","true"
"Nextjournal (ID 18405)","Nextjournal10.33016","open","0","3","false","true"
"NGES STD (ID 16028)","NGES STD10.30981","open","0","114","false","true"
"NHP Publications (ID 18721)","NHP Publications10.33211","open","0","8","false","true"
"Nicholson School of Communication, UCF (ID 12122)","Nicholson School of Communication, UCF10.30658","open","0","98","false","true"
"Nigerian Journal of Pure and Applied Sciences (ID 28147)","Nigerian Journal of Pure and Applied Sciences10.48198","open","0","28","false","true"
"Nigerian Society of Physical Sciences (ID 25674)","Nigerian Society of Physical Sciences10.46481","open","0","52","false","true"
"Nikitsky Botanical Gardens National Science Center (ID 22156)","Nikitsky Botanical Gardens National Science Center10.36305","open","0","190","false","true"
"Nirvana Psychosocial Care Center and Research Institute (ID 25658)","Nirvana Psychosocial Care Center and Research Institute10.46405","open","0","96","false","true"
"Nitel Sosyal Bilimler (ID 26689)","Nitel Sosyal Bilimler10.47105","open","0","3","false","true"
"Nizhnevartovsk State University (ID 22929)","Nizhnevartovsk State University10.36906","open","0","135","false","true"
"Nizhny Novgorod Academy of the Ministry of the Interior of Russia (ID 22426)","Nizhny Novgorod Academy of the Ministry of the Interior of Russia10.36511","open","0","252","false","true"
"Nizhyn Mykola Gogol State University (ID 16799)","Nizhyn Mykola Gogol State University10.31654","open","140","464","true","true"
"Non-profit organization Nephrology (ID 22386)","Non-profit organization Nephrology10.36485","open","81","215","true","true"
"Non-profit partnership Society of Interventional Oncoradiologists (ID 23386)","Non-profit partnership Society of Interventional Oncoradiologists10.37174","open","0","26","false","true"
"North-Ossetian State University named after Costa Levanovich Khetagurov (ID 11561)","North-Ossetian State University named after Costa Levanovich Khetagurov10.29025","open","47","489","false","true"
"Norwegian Polar Institute (ID 18712)","Norwegian Polar Institute10.33265","open","1871","121","true","true"
"Novosibirsk State University (NSU) (ID 10842)","Novosibirsk State University (NSU)10.25205","open","315","1602","false","true"
"Novosibirsk State University of Economics and Management - NSUEM (ID 19919)","Novosibirsk State University of Economics and Management - NSUEM10.34020","open","0","126","false","true"
"Noyam Publishers (ID 25245)","Noyam Publishers10.38159","open","0","96","false","true"
"NP Voprosy Ekonomiki (ID 17814)","NP Voprosy Ekonomiki10.32609","open","2117","414","true","true"
"NPG Publishing (ID 10196)","NPG Publishing10.24108","open","164","361","true","true"
"NPO Energobezopasnost (ID 10319)","NPO Energobezopasnost10.24223","open","52","102","false","true"
"NRC Kurchatov Institute (ID 8960)","NRC Kurchatov Institute10.21517","open","322","176","false","true"
"NRCERM EMERCOM of Russia (ID 10648)","NRCERM EMERCOM of Russia10.25016","open","49","139","false","true"
"Nusha (ID 17367)","Nusha10.32330","open","9","55","true","true"
"O.M.Beketov National University of Urban Economy in Kharkiv (ID 18466)","O.M.Beketov National University of Urban Economy in Kharkiv10.33042","open","0","301","false","true"
"OAE Publishing Inc. (ID 8410)","OAE Publishing Inc.10.20517","open","768","1250","true","false"
"Observatoire des Abeilles (ID 27129)","Observatoire des Abeilles10.47446","open","46","14","true","true"
"Odesa Military Academy (ID 23321)","Odesa Military Academy10.37129","open","0","61","false","true"
"Odessa National Academy of Food Technologies (ID 6339)","Odessa National Academy of Food Technologies10.15673","open","1124","810","true","true"
"Odessa National Economic University (ID 19885)","Odessa National Economic University10.33987","open","124","161","false","true"
"ODU Sosyal Bilimler Arastirmalari Dergisi (ODUSOBIAD) (ID 28235)","ODU Sosyal Bilimler Arastirmalari Dergisi (ODUSOBIAD)10.48146","open","0","21","false","true"
"Ohio Public Health Association (ID 26025)","Ohio Public Health Association10.46709","open","0","9","false","true"
"OHS Academy (ID 25387)","OHS Academy10.38213","open","0","18","false","true"
"Oil and Gas Research Institute of the RAS (ID 11751)","Oil and Gas Research Institute of the RAS10.29222","open","146","305","false","true"
"Okuma Yazma Egitimi Arastirmalari (ID 20498)","Okuma Yazma Egitimi Arastirmalari10.35233","open","0","16","false","true"
"Oles Honchar Dnipropetrovsk National University (ID 6082)","Oles Honchar Dnipropetrovsk National University10.15421","open","3419","2934","true","true"
"Ombudsman Akademik (ID 17317)","Ombudsman Akademik10.32002","open","42","14","true","true"
"Omsk Scientific-Research Institute of Instrument Engineering - JSC ONIIP (ID 18862)","Omsk Scientific-Research Institute of Instrument Engineering - JSC ONIIP10.33286","open","0","199","false","true"
"Onati International Institute for the Sociology of Law (ID 20282)","Onati International Institute for the Sociology of Law10.35295","open","1","235","false","true"
"Ondefo-Verlag (ID 21389)","Ondefo-Verlag10.35740","open","0","7","false","true"
"Ondokuz Mayis Universitesi Ozel Egitim Bolumu (ID 23451)","Ondokuz Mayis Universitesi Ozel Egitim Bolumu10.37233","open","0","6","false","true"
"Ondokuz Mayis University - Guncel Turizm Arastirmalari Dergisi (ID 17758)","Ondokuz Mayis University - Guncel Turizm Arastirmalari Dergisi10.32572","open","0","33","false","true"
"Online Journal of Music Sciences (ID 17043)","Online Journal of Music Sciences10.31811","open","1","37","true","true"
"OOO Centr naucnyh i obrazovatelnyh proektov (ID 10314)","OOO Centr naucnyh i obrazovatelnyh proektov10.24224","open","309","959","false","true"
"OOO DSM-Press (ID 25202)","OOO DSM-Press10.38097","open","0","112","false","true"
"OOO Grafika (ID 9142)","OOO Grafika10.21682","open","162","143","true","true"
"Opast Group LLC (ID 18493)","Opast Group LLC10.33140","open","478","2570","true","true"
"Open Access Publishers (ID 18485)","Open Access Publishers10.33118","open","0","41","false","true"
"Open Book Publishers (ID 4923)","Open Book Publishers10.11647","open","1558","1362","true","true"
"Open Exploration Publishing (ID 21850)","Open Exploration Publishing10.37349","open","0","52","false","true"
"Open Library of the Humanities (ID 10164)","Martin Eve10.7766","open","3452","995","true","true"
"Open Library of the Humanities (ID 10164)","Open Library of Humanities10.16995","open","3452","995","true","true"
"Open Publishing Association (ID 2720)","Open Publishing Association10.4204","open","2913","809","true","true"
"OpenCiencia (ID 19315)","OpenCiencia10.33670","open","77","9","false","true"
"OpenCiencia (ID 19315)","OpenCiencia Preprints10.47073","open","77","9","false","true"
"OpenEdition (ID 2399)","OpenEdition10.4000","open","310696","53029","true","true"
"Ordine TSRM PSTRP di Napoli, Avellino, Benevento (ID 21573)","Ordine TSRM PSTRP di Napoli, Avellino, Benevento10.36017","open","0","101","false","true"
"Ordu University Journal of Nursing Studies, Ordu University (ID 25228)","Ordu University Journal of Nursing Studies, Ordu University10.38108","open","0","38","false","true"
"Oriental Scientific Publishing Company (ID 5186)","Oriental Scientific Publishing Company10.13005","open","5483","1990","true","true"
"Ortacag Arastirmalari Dergisi (ID 28194)","Ortacag Arastirmalari Dergisi10.48120","open","0","14","false","true"
"Ortadogu Etutleri, Center for Middle Eastern Studies (ID 27918)","Ortadogu Etutleri, Center for Middle Eastern Studies10.47932","open","0","6","false","true"
"Osmaniye Korkut Ata University J Natural Applied Sciences (ID 27248)","Osmaniye Korkut Ata University J Natural Applied Sciences10.47495","open","0","19","false","true"
"OU Scientific Route (ID 8904)","OU Scientific Route10.21303","open","1984","998","true","true"
"Our Language (ID 11964)","Our Language10.30515","open","0","327","false","true"
"Our Solar Siblings (ID 17390)","Our Solar Siblings10.32374","open","0","58","false","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","American Academy of Orthopaedic Surgeons10.5435","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","American College of Gastroenterology10.14309","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","ASA Publications10.46986","open","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Joanna Briggs Institute10.11124","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Journal of Bone and Joint Surgery10.2106","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer) - American Academy of Neurology10.1212","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer) - Anesthesia & Analgesia10.1213","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer) - International Pediatric Research Foundation10.1203","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer) - Italian Federation of Cardiology10.2459","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer) - Lippincott Williams & Wilkins10.1097","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer) - National Strength & Conditioning10.1519","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer) - Neurosurgery10.1227","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters Kluwer) - Triological Society10.1288","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies (Wolters-Kluwer) - American College of Sports Medicine10.1249","limited","2000396","239858","true","true"
"Ovid Technologies (Wolters Kluwer Health) (ID 276)","Ovid Technologies Wolters Kluwer -American Heart Association10.1161","open","2000396","239858","true","true"
"Oxford Institute for Energy Studies (ID 11429)","Oxford Institute for Energy Studies10.26889","open","179","58","true","true"
"Oxford University Press (OUP) (ID 286)","American Society of Health System Pharmacists10.2146","limited","3552358","367211","true","true"
"Oxford University Press (OUP) (ID 286)","Oxford University Press10.1093","open","3552358","367211","true","true"
"Oxford University Press (OUP) (ID 286)","Poultry Science Association10.3382","open","3552358","367211","true","true"
"Oxford University Press (OUP) (ID 286)","The Journal of AOAC International10.5740","limited","3552358","367211","true","true"
"Ozcan Gungor (ID 25937)","Ozcan Gungor10.46595","open","5","68","true","true"
"OZZIE Publishers (ID 17604)","OZZIE Publishers10.32463","open","80","50","true","false"
"P.P. Shirshov Institute of Oceanology, RAS (ID 11540)","P.P. Shirshov Institute of Oceanology, RAS10.29006","open","67","415","false","true"
"Pachhunga University College (ID 21861)","Pachhunga University College10.36110","open","0","23","false","true"
"Pacific State Medical University (ID 20215)","Pacific State Medical University10.34215","open","47","216","false","true"
"Pacini Editore (ID 20340)","Pacini Editore10.48279","open","0","181","false","true"
"Pacini Editore (ID 20340)","Pacini Editore10.36149","open","0","181","false","true"
"Pacini Editore (ID 20340)","Pacini Editore10.36150","open","0","181","false","true"
"Pacini Editore (ID 20340)","Pacini Editore10.14639","open","0","181","false","true"
"Pakistan Society for Horticultural Science (ID 25979)","Pakistan Society for Horticultural Science10.46653","open","0","36","false","true"
"Pamukkale Journal of Eurasian Socioeconomic Studies (ID 20225)","Pamukkale Journal of Eurasian Socioeconomic Studies10.34232","open","31","28","false","true"
"Pamukkale Tip Dergisi (ID 16356)","Pamukkale Tip Dergisi10.31362","open","223","296","false","true"
"Pamukkale Universitesi Sosyal Bilimler Enstitusu Dergisi (ID 12253)","Pamukkale Universitesi Sosyal Bilimler Enstitusu Dergisi10.30794","open","255","335","false","true"
"Pamukkale University Journal of Business Research (ID 26697)","Pamukkale University Journal of Business Research10.47097","open","12","15","false","true"
"Pan American Health Organization (ID 11167)","Pan American Health Organization10.26633","limited","136","476","true","true"
"Pan American Health Organization (ID 11167)","Pan American Health Organization10.37774","open","136","476","true","true"
"Pan American League of Associations of Rheumatology (PANLAR) (ID 26241)","Pan American League of Associations of Rheumatology (PANLAR)10.46856","open","0","49","false","true"
"Pan-Ukrainian Association of Traumatology and Osteosynthesis (ID 28608)","Pan-Ukrainian Association of Traumatology and Osteosynthesis10.51309","open","0","8","false","true"
"PANORAMA Publishing House (ID 18870)","PANORAMA Publishing House10.33920","open","0","905","false","true"
"Papanin Institute for Biology of Inland Waters Russian Academy of Sciences (ID 26555)","Papanin Institute for Biology of Inland Waters Russian Academy of Sciences10.47021","open","0","10","false","true"
"Parlamento Vasco / Eusko Legebiltzarra (ID 27978)","Parlamento Vasco / Eusko Legebiltzarra10.47984","open","0","13","false","true"
"Partners in Digital Health (ID 15189)","Partners in Digital Health10.30953","open","0","150","false","true"
"PE Polunina Elizareta Gennadievna (ID 7325)","PE Polunina Elizareta Gennadievna10.18008","open","83","309","false","true"
"Pedagogium Wyzsza Szkola Nauk Spolecznych (ID 20779)","Pedagogium Wyzsza Szkola Nauk Spolecznyc10.35464","open","0","46","false","true"
"Peer Community In (ID 10161)","Peer Community In10.24072","open","42","171","true","true"
"PeerJ (ID 4443)","PeerJ10.7287","limited","21547","25127","true","true"
"PeerJ (ID 4443)","PeerJ10.7717","open","21547","25127","true","true"
"Penerbit Universiti Sains Malaysia (ID 8963)","Penerbit Universiti Sains Malaysia10.21315","limited","864","1228","true","true"
"Penerbit Universiti Sains Malaysia (ID 8963)","Universiti Sains Malaysia Press10.36777","open","864","1228","true","true"
"Pensoft Publishers (ID 2258)","Check List Journal10.15560","limited","16099","41408","true","true"
"Pensoft Publishers (ID 2258)","Pensoft Publishers10.3897","open","16099","41408","true","true"
"Pereiaslav-Khmelnytskyi Hryhorii Skovoroda State Pedagogical University (ID 16527)","Pereiaslav-Khmelnytskyi Hryhorii Skovoroda State Pedagogical University10.31470","open","1","799","false","true"
"Perio J (ID 11353)","Perio J10.26810","open","2","12","true","true"
"Periodontal Association - RPA (ID 19788)","Periodontal Association - RPA10.33925","open","0","184","false","true"
"Perm State Institute of Culture (ID 23050)","Perm State Institute of Culture10.36945","open","0","27","false","true"
"Persatuan Ahli Gizi Indonesia (Persagi) (ID 22347)","Persatuan Ahli Gizi Indonesia (Persagi)10.36457","open","201","49","false","true"
"PERSEE Program (ID 2000)","PERSEE Program10.3406","open","295393","759","true","true"
"Petersburg State Transport University (ID 8264)","Petersburg State Transport University10.20295","open","186","154","false","true"
"Petro Mohyla Black Sea National University (ID 11225)","Petro Mohyla Black Sea National University10.26693","open","387","1046","true","true"
"Pharmaceutical and Healthcare Sciences Society (PHSS) (ID 23831)","Pharmaceutical and Healthcare Sciences Society (PHSS)10.37521","open","0","13","false","true"
"Philosophy Documentation Center (ID 3884)","Philosophy Documentation Center10.5840","open","142270","8351","true","true"
"Philosophy of Education Society (ID 27497)","Philosophy of Education Society10.47925","open","0","2","false","true"
"Philosophy of Education Society of Australasia (ID 26143)","Philosophy of Education Society of Australasia10.46786","open","0","13","false","true"
"Phoenix Publishing House Ltd (ID 18704)","Phoenix Publishing House Ltd10.33212","open","101","215","false","true"
"Physical Therapy Rehabilitation Science (ID 5591)","Physical Therapy Rehabilitation Science10.14474","open","118","92","true","true"
"Places Journal (ID 9533)","Places Journal10.22269","open","540","118","true","true"
"Plant Breeding and Acclimatization Institute - National Research Institute (ID 23621)","Plant Breeding and Acclimatization Institute - National Research Institute10.37317","open","178","158","true","false"
"Plant Science Archives (ID 19385)","Plant Science Archives10.33680","open","0","9","false","true"
"Plantae Scientia (ID 17379)","Plantae Scientia10.32439","open","0","48","false","true"
"Pleiades Publishing Ltd (ID 137)","Pleiades Publishing10.1134","open","219814","62049","true","true"
"Plekhanov Russian University of Economics (PRUE) (ID 9145)","Plekhanov Russian University of Economics (PRUE)10.21686","open","649","991","false","true"
"Police Science Institute in Korean National Police University (ID 20380)","Police Science Institute in Korean National Police University10.35147","open","185","74","true","true"
"Polish Librarians' Association (ID 22695)","Polish Librarians' Association10.36702","open","31","79","true","true"
"Polish Society of Microbiologists (ID 18083)","Polish Society of Microbiologists10.33073","open","452","162","true","true"
"Politechnika Lubelska (ID 21493)","Politechnika Lubelska10.35784","open","1274","665","true","true"
"Politechnika Lubelska (ID 21493)","Politechnika Lubelska10.24358","open","1274","665","true","true"
"Politecnico Colombiano Jaime Isaza Cadavid (ID 19275)","Politecnico Colombiano Jaime Isaza Cadavid10.33571","open","80","142","true","true"
"Politeknik Caltex Riau (ID 20372)","Politeknik Caltex Riau10.35143","open","35","40","false","true"
"Politeknik Ganesha (ID 19025)","Politeknik Ganesha10.33395","open","4","291","false","true"
"Politeknik Negeri Bandung (ID 20655)","Politeknik Negeri Bandung10.35313","open","45","101","true","true"
