"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"Ausasia Science and Technology Press Pty, Ltd. (ID 11347)","Ausasia Science and Technology Press Pty, Ltd.10.26804","open","6","11","false","false"
"Asosiasi Peneliti Manajemen Adat Indonesia (ID 11348)","Asosiasi Peneliti Manajemen Adat Indonesia10.26805","open","35","10","false","false"
"Pontifica Universidad Catolica del Ecuador (ID 11349)","Pontifica Universidad Catolica del Ecuador10.26807","open","1059","395","false","false"
"University of Hradec Kralove (ID 11351)","University of Hradec Kralove10.24916","open","324","413","false","false"
"University of Hradec Kralove (ID 11351)","University of Hradec Kralove10.26806","open","324","413","false","false"
"University of Hradec Kralove (ID 11351)","University of Hradec Kralove10.36689","open","324","413","false","false"
"RS Publication (ID 11352)","RS Publication10.26808","open","387","113","false","false"
"Perio J (ID 11353)","Perio J10.26810","open","10","12","true","true"
"Brandeis University (ID 11354)","Brandeis University10.26812","open","74","85","false","false"
"Institucion Universitaria Colombo Americana - UNICA (ID 11355)","Institucion Universitaria Colombo Americana - UNICA10.26817","open","120","59","true","true"
"Sokoto Journal of Social Sciences (ID 11356)","Sokoto Journal of Social Sciences10.26819","open","0","0","false","false"
"Sonoma State University (ID 11357)","Sonoma State University10.26813","open","26","32","true","true"
"Academy of Asian Business (AAB) (ID 11358)","Academy of Asian Business (AAB)10.26816","open","45","0","true","false"
"The Korean Child Neurology Society (ID 11360)","The Korean Child Neurology Society10.26815","open","259","103","true","true"
"Communications in Plant Sciences (ID 11361)","Communications in Plant Sciences10.26814","open","64","23","false","false"
"SCAD Independent (ID 11362)","SCAD Independent10.26811","open","132","215","false","false"
"Saberes de Conocimiento (ID 11363)","Saberes de Conocimiento10.26820","open","515","754","false","false"
"lnternational Electronic Journal of Elementary Education (ID 11364)","lnternational Electronic Journal of Elementary Education10.26822","open","141","121","false","false"
"Revista NUFEN: Phenomenology and Interdisciplinarity (ID 11365)","Revista NUFEN: Phenomenology and Interdisciplinarity10.26823","open","27","0","false","false"
"IJournals Publications (ID 11366)","IJournals Publications10.26821","open","30","181","false","false"
"International Association of Applied Neuroscience (ID 11367)","International Association of Applied Neuroscience10.26827","open","98","0","false","false"
"International Association of Applied Neuroscience (ID 11367)","International Association of Applied Neuroscience10.12744","open","98","0","false","false"
"University of Pitesti (ID 11368)","University of Pitesti10.26825","open","37","18","false","false"
"Latin American Literary Review (ID 11369)","Latin American Literary Review10.26824","open","52","0","false","false"
"Research Society on Marijuana (ID 11370)","Research Society on Marijuana10.26828","open","26","137","true","true"
"La Trobe University (ID 11371)","La Trobe University10.26826","open","83","57","false","false"
"Ghanshyam Binani Academy of Management Sciences (ID 11372)","Ghanshyam Binani Academy of Management Sciences10.26829","open","41","0","false","false"
"International Journal of Advanced Scientific Research and Development (ID 11373)","International Journal of Advanced Scientific Research and Development10.26836","open","104","0","false","false"
"Agriculture and Environmental Science Academy (ID 11374)","Agriculture and Environmental Science Academy10.26832","open","169","250","false","false"
"TWMS Journal of Applied and Engineering Mathematics (ID 11375)","TWMS Journal of Applied and Engineering Mathematics10.26837","open","22","0","true","false"
"Kocaeli Universitesi Mimarlik ve Yasam Dergisi (ID 11377)","Kocaeli Universitesi Mimarlik ve Yasam Dergisi10.26835","open","60","112","true","true"
"Medico Edge Publication (ID 11378)","Medico Edge Publication10.26838","open","72","54","false","false"
"Korean Society for Critical Inquiry of Childhood Education (ID 11379)","Korean Society for Critical Inquiry of Childhood Education10.26834","open","30","20","false","false"
"International Journal of Engineering and Geoscience (ID 11380)","International Journal of Engineering and Geoscience10.26833","open","52","76","true","true"
"Research Excellence Institute (ID 11381)","Research Excellence Institute10.26831","open","20","0","false","false"
"Institute of Philosophical Studies (ID 11382)","Institute of Philosophical Studies10.26839","open","31","35","false","false"
"African Virtual University (ID 11383)","African Virtual University10.26841","open","6","0","false","false"
"Korean Association of Island (ID 11384)","Korean Association of Island10.26840","open","137","120","false","false"
"Cruzeiro do Sul Educacional (ID 11385)","Cruzeiro do Sul Educacional10.26843","open","1464","653","false","false"
"Iraq Natural History Research Center and Museum (ID 11386)","Iraq Natural History Research Center and Museum10.26842","open","61","61","false","false"
"Revista Fatec Zona Sul (ID 11387)","Revista Fatec Zona Sul10.26853","open","25","44","false","false"
"Europe Culture Arts Association (ID 11388)","Europe Culture Arts Association10.26854","open","47","44","false","false"
"Revista Brasileira de Geografia Fisica (ID 11389)","Revista Brasileira de Geografia Fisica10.26848","open","972","631","false","false"
"The Korean Association of Governance Studies (ID 11390)","The Korean Association of Governance Studies10.26847","open","72","74","false","false"
"Fundacion Universitaria Sanitas (ID 11391)","Fundacion Universitaria Sanitas10.26852","open","92","31","true","true"
"Amity Directorate of Management and Allied Areas (ADMAA) (ID 11392)","Amity Directorate of Management and Allied Areas (ADMAA)10.26846","open","0","0","false","false"
"Korean Securities Association (ID 11393)","Korean Securities Association10.26845","open","97","63","true","true"
"Boletim Tecnico do Senac/Senac Journal of Education and Work (ID 11394)","Boletim Tecnico do Senac/Senac Journal of Education and Work10.26849","open","146","57","false","false"
"Ecletica Quimica Journal (ID 11395)","Ecletica Quimica Journal10.26850","open","390","68","false","false"
"Revista Uruguaya de Ciencia Politica (ID 11396)","Revista Uruguaya de Ciencia Politica10.26851","open","29","6","false","false"
"Institute of Distance Education (ID 11397)","Institute of Distance Education10.26857","open","350","79","false","false"
"Korean Academy of Management (ID 11398)","Korean Academy of Management10.26856","open","66","60","false","false"
"Universitas Negeri Makassar (ID 11399)","Universitas Negeri Makassar10.55754","open","1979","1999","false","false"
"Universitas Negeri Makassar (ID 11399)","Universitas Negeri Makassar10.26858","open","1979","1999","false","false"
"Universitas Negeri Makassar (ID 11399)","Universitas Negeri Makassar10.35580","open","1979","1999","false","false"
"Barkat Ali Firaq Trust for Education and Research (ID 11400)","Barkat Ali Firaq Trust for Education and Research10.26859","open","12","0","false","false"
"National Society for Integration of Applied-Basic Medical Sciences (ID 11401)","National Society for Integration of Applied-Basic Medical Sciences10.26860","open","0","0","false","false"
"The Dance Society for Documentation and History (ID 11402)","The Dance Society for Documentation and History10.26861","open","258","76","false","false"
"Hill Publishing Group Inc. (ID 11403)","Hill Publishing Group Inc.10.26855","open","241","663","false","false"
"Korean Physical Therapy Science (ID 11405)","Korean Physical Therapy Science10.26862","open","65","57","true","true"
"The Korean Association of Regional Geographers (ID 11406)","The Korean Association of Regional Geographers10.26863","open","131","84","false","false"
"Korean Institute of Electromagnetic Engineering and Science (ID 11407)","Korean Institute of Electromagnetic Engineering and Science10.26866","open","517","162","true","true"
"Psicologia, Conocimiento y Sociedad (ID 11408)","Psicologia, Conocimiento y Sociedad10.26864","open","79","72","false","false"
"Coquina Press (ID 11409)","Coquina Press10.26879","open","510","120","false","false"
"Revistas Killkana (ID 11410)","Revistas Killkana10.26871","open","219","139","false","false"
"Universitas PGRI Semarang (ID 11411)","Universitas PGRI Semarang10.26877","open","1724","1474","true","false"
"Kina Institute for International Knowledge Network, S.L (ID 11412)","Kina Institute for International Knowledge Network, S.L10.26870","open","0","0","false","false"
"Udako Euskal Unibertsitatea (ID 11413)","Udako Euskal Unibertsitatea10.26876","open","257","264","false","false"
"International Building Performance Simulation Association (ID 11415)","International Building Performance Simulation Association10.26868","open","0","511","false","false"
"Association of Doctors for Holistic Care (ID 11416)","Association of Doctors for Holistic Care10.26875","open","20","0","false","false"
"iGlobal Educational Services (ID 11417)","iGlobal Educational Services10.26878","open","8","0","false","false"
"CEMADES (ID 11418)","CEMADES10.26872","open","88","0","false","false"
"Universitas Jenderal Achmad Yani (ID 11419)","Universitas Jenderal Achmad Yani10.26874","open","165","134","false","false"
"Internet2 (ID 11420)","Internet210.26869","open","136","15","false","false"
"Universidad Nacional del Altiplano - Faculty of Economic Engineering (ID 11421)","Universidad Nacional del Altiplano - Faculty of Economic Engineering10.26867","open","132","27","false","false"
"Ilmiah.ID (ID 11422)","Ilmiah.ID10.26880","open","38","13","false","false"
"Uniwersytet Gdanski (ID 11423)","Uniwersytet Gdanski10.26881","open","2037","749","true","true"
"Historia Agraria (ID 11424)","Historia Agraria10.26882","open","84","85","true","true"
"Education and Technologies Association (ID 11425)","Education and Technologies Association10.26883","open","230","168","false","false"
"Universidad Iberoamericana (ID 11427)","Universidad Iberoamericana10.26885","open","278","202","false","false"
"Institut Seni Indonesia Padang Panjang (ID 11428)","Institut Seni Indonesia Padang Panjang10.26887","open","165","104","false","false"
"Oxford Institute for Energy Studies (ID 11429)","Oxford Institute for Energy Studies10.26889","open","232","5","true","false"
"TK Meganom LLC (ID 11430)","TK Meganom LLC10.26886","open","345","290","true","true"
"University of Dayton Libraries (ID 11431)","University of Dayton Libraries10.26890","open","0","0","false","false"
"Fakultas Kedokteran Universitas Riau (ID 11432)","Fakultas Kedokteran Universitas Riau10.26891","open","206","33","false","false"
"Koreanisch-Deutsche Gesellschaft Fuer Erziehungswissenschaft (ID 11433)","Koreanisch-Deutsche Gesellschaft Fuer Erziehungswissenschaft10.26894","open","32","35","false","false"
"Revista Mosaicum (ID 11434)","Revista Mosaicum10.26893","open","72","266","false","false"
"Noctua- Arqueologia e Patrimonio (ID 11435)","Noctua- Arqueologia e Patrimonio10.26892","open","55","19","false","false"
"The Korean Society of Elementary Physical Education (ID 11436)","The Korean Society of Elementary Physical Education10.26844","open","112","111","false","false"
"Deutscher Arzte-Verlag GmbH (ID 11437)","Deutscher Arzte-Verlag GmbH10.3238","open","3932","1144","true","true"
"Pidvodni Tehnologii (ID 11438)","Pidvodni Tehnologii10.26884","open","15","0","false","false"
"TEST-ZL Publishing (ID 11439)","TEST-ZL Publishing10.26896","open","366","316","true","true"
"Revista Geosaberes (ID 11440)","Revista Geosaberes10.26895","open","139","69","false","false"
"SFSCA RAS (ID 11441)","SFSCA RAS10.26898","open","160","270","true","true"
"Russian State Agrarian University - Moscow Timiryazev Agricultural Academy (ID 11443)","Russian State Agrarian University - Moscow Timiryazev Agricultural Academy10.26897","open","312","1325","true","false"
"The Journal of International Civilization Studies (ID 11444)","The Journal of International Civilization Studies10.26899","open","119","5","false","false"
"NIIC SB RAS (ID 11445)","NIIC SB RAS10.26902","open","1176","852","false","false"
"Cafet Innova Technical Society (ID 11446)","Cafet Innova Technical Society10.26901","open","0","0","false","false"
"Universidad Tecnica de Babahoyo (ID 11447)","Universidad Tecnica de Babahoyo10.26910","open","101","0","false","false"
"College of Medicine, Mustansiriya University (ID 11448)","College of Medicine, Mustansiriya University10.26903","open","0","0","false","false"
"Research Publishing International (ID 11449)","Research Publishing International10.26904","open","25","364","false","false"
"Scientific Dental Journal (ID 11450)","Scientific Dental Journal10.26912","open","0","0","false","false"
"Masters Program in Public Health, Sebelas Maret University (ID 11451)","Masters Program in Public Health, Sebelas Maret University10.26911","open","2039","1348","false","false"
"Universitas Merdeka Malang (ID 11452)","Universitas Merdeka Malang10.26905","open","974","983","false","false"
"LP2M IAIN Pekalongan (ID 11453)","LP2M IAIN Pekalongan10.28918","open","709","108","false","false"
"AEDEAN (Asociacion Espanola de Estudios Anglo-Norteamericanos) (ID 11454)","AEDEAN (Asociacion Espanola de Estudios Anglo-Norteamericanos)10.28914","open","70","63","false","false"
"Zinianz Publishing Pvt Ltd (ID 11455)","Zinianz Publishing Pvt Ltd10.28915","open","14","0","false","false"
"Poltava National Technical Yuri Kondratyuk University (ID 11456)","Poltava National Technical Yuri Kondratyuk University10.26906","open","648","319","false","false"
"SE Engineering Center Drying Institute of Engineering Thermophysics (ID 11457)","SE Engineering Center Drying Institute of Engineering Thermophysics10.26909","open","92","25","false","false"
"Sociological Viewpoints (ID 11459)","Sociological Viewpoints10.26908","open","0","0","false","false"
"Kazan Federal University (ID 11460)","Kazan Federal University10.26907","open","1476","1560","false","false"
"Instituto Social del MERCOSUR (ID 11461)","Instituto Social del MERCOSUR10.28917","open","49","13","false","false"
"SCIK Publishing Corporation (ID 11462)","SCIK Publishing Corporation10.28919","open","530","1596","false","false"
"SCIK Publishing Corporation (ID 11462)","SCIK Publishing Corporation10.28924","open","530","1596","false","false"
"Diving and Hyperbaric Medicine Journal (ID 11463)","Diving and Hyperbaric Medicine Journal10.28920","open","139","162","false","false"
"Newredmars Education Pvt, Ltd. (ID 11464)","Newredmars Education Pvt, Ltd.10.28921","open","50","0","false","false"
"World Federation of Societies of Anaesthesiologists (ID 11465)","World Federation of Societies of Anaesthesiologists10.28923","open","0","3","false","false"
"Al-Qadisyiah Medical Journal (ID 11466)","Al-Qadisyiah Medical Journal10.28922","open","0","0","false","false"
"Borys Grinchenko Kyiv University (ID 11468)","Borys Grinchenko Kyiv University10.28925","open","2103","964","true","true"
"Universitas Nahdlatul Ulama Blitar (ID 11469)","Universitas Nahdlatul Ulama Blitar10.28926","open","365","479","false","false"
"ABMS - Brazilian Association for Soil Mechanics and Geotechnical Engineering (ID 11470)","ABMS - Brazilian Association for Soil Mechanics and Geotechnical Engineering10.28927","open","253","149","false","false"
"Iztapalapa - Revista de Ciencias Sociales y Humanidades (ID 11471)","Iztapalapa - Revista de Ciencias Sociales y Humanidades10.28928","open","154","75","false","false"
"Sociedad Mexicana de la Ciencia del Suelo A.C. (ID 11472)","Sociedad Mexicana de la Ciencia del Suelo A.C.10.28940","open","134","167","false","false"
"Centros de Integracion Juvenil, A.C. (ID 11473)","Centros de Integracion Juvenil, A.C.10.28931","open","54","32","false","true"
"Department of Marine Science and Technology (ID 11474)","Department of Marine Science and Technology10.28930","open","0","0","false","false"
"Dragonwell, LLC (ID 11475)","Dragonwell, LLC10.28935","open","1","0","false","false"
"Institute of Economic Sciences (ID 11476)","Institute of Economic Sciences10.28934","open","48","0","false","false"
"Felix Meiner Verlag GmbH (ID 11477)","Felix Meiner Verlag GmbH10.28937","open","2605","405","false","false"
"Felix Meiner Verlag GmbH (ID 11477)","Felix Meiner Verlag GmbH10.46771","open","2605","405","false","false"
"Iraqi Journal of Market Research and Consumer Protection (ID 11478)","Iraqi Journal of Market Research and Consumer Protection10.28936","open","48","61","false","false"
"Maranatha Christian University (ID 11479)","Maranatha Christian University10.28932","open","757","619","false","false"
"eSciPub LLC (ID 11480)","eSciPub LLC10.28933","open","931","819","false","false"
"Mattering Press (ID 11481)","Mattering Press10.28938","open","13","9","false","false"
"Institucio Alfons el Magnanim (ID 11482)","Institucio Alfons el Magnanim10.28939","open","213","100","false","false"
"The Duke Clinical Research Institute (ID 11483)","The Duke Clinical Research Institute10.28929","open","148","0","false","false"
"Centre for Social Sciences Research & Action (ID 11484)","Centre for Social Sciences Research & Action10.28943","open","106","31","true","true"
"Uptodate In Medicine LLC (ID 11485)","Uptodate In Medicine LLC10.28942","open","450","155","false","false"
"Weed Science Society of Pakistan (ID 11487)","Weed Science Society of Pakistan10.28941","open","52","98","false","false"
"Universitas Sriwijaya (ID 11488)","Universitas Sriwijaya10.28946","open","71","54","false","false"
"Sociedad para el Estudio y Conservacion de las Aves en Mexico A.C. (ID 11489)","Sociedad para el Estudio y Conservacion de las Aves en Mexico A.C.10.28947","open","132","34","true","false"
"Informing Science Institute (ID 11490)","Informing Science Institute10.28945","open","4172","458","false","false"
"Revista Brasileira de Biometria (ID 11494)","Revista Brasileira de Biometria10.28951","open","99","88","false","false"
"Colegio Brasileiro de Cirurgia Digestiva (ID 11495)","Colegio Brasileiro de Cirurgia Digestiva10.17982","open","1295","0","false","false"
"Colegio Brasileiro de Cirurgia Digestiva (ID 11495)","Colegio Brasileiro de Cirurgia Digestiva10.28952","open","1295","0","false","false"
"Revista FOCO (ID 11496)","Revista FOCO10.28950","open","0","0","false","false"
"Alinteri Zirai Bilimler Dergisi (ID 11497)","Alinteri Zirai Bilimler Dergisi10.28955","open","91","31","true","true"
"Balai Riset dan Standardisasi Industri Palembang (ID 11498)","Balai Riset dan Standardisasi Industri Palembang10.28959","open","52","11","false","false"
"Association Science2 (Science Squared) (ID 11499)","Association Science2 (Science Squared)10.28954","open","7","6","true","true"
"Guvenlik Bilimleri Dergisi (ID 11500)","Guvenlik Bilimleri Dergisi10.28956","open","81","84","true","true"
"eccElearning (ID 11501)","eccElearning10.28962","open","189","0","false","false"
"Everything Is Connected Press (ID 11502)","Everything Is Connected Press10.28963","open","41","51","false","false"
"Kursor (ID 11503)","Kursor10.28961","open","0","0","false","false"
"Asociacion Colombiana de Medicina Fisica y Rehabilitacion (ID 11504)","Asociacion Colombiana de Medicina Fisica y Rehabilitacion10.28957","open","83","69","true","true"
"Universidad Autonoma de Sinaloa (ID 11505)","Universidad Autonoma de Sinaloa10.28960","open","70","88","false","false"
"Publishing Press (ID 11506)","Publishing Press10.28964","open","0","0","false","false"
"Cultura y Representaciones Sociales (ID 11507)","Cultura y Representaciones Sociales10.28965","open","60","0","true","false"
"James P. Adams Library, Rhode Island College (ID 11508)","James P. Adams Library, Rhode Island College10.28971","open","269","71","false","false"
"The Institute for Biblical Text Research of the Korean Bible Society (ID 11509)","The Institute for Biblical Text Research of the Korean Bible Society10.28977","open","578","73","false","false"
"Revista Brasileira de Pesquisa em Educacao em Ciencia (ID 11510)","Revista Brasileira de Pesquisa em Educacao em Ciencia10.28976","open","104","133","false","false"
"Paleomedicina Hungary (ID 11511)","Paleomedicina Hungary10.28973","open","0","0","false","false"
"Iskenderun Technical University (ID 11512)","Iskenderun Technical University10.52602","open","129","72","true","true"
"Iskenderun Technical University (ID 11512)","Iskenderun Technical University10.28978","open","129","72","true","true"
"Jeonbuk Historical Association (ID 11513)","Jeonbuk Historical Association10.28975","open","91","68","false","false"
"Iraqi Journal of Embryos and Infertility Researches (ID 11515)","Iraqi Journal of Embryos and Infertility Researches10.28969","open","61","29","false","false"
"Korean Elementary Counselor Education Association (ID 11516)","Korean Elementary Counselor Education Association10.28972","open","68","52","false","false"
"Pacific States Marine Fisheries Commission (ID 11517)","Pacific States Marine Fisheries Commission10.28966","open","4","0","false","false"
"Idojaras (ID 11518)","Idojaras10.28974","open","57","75","false","false"
"The Korean Journal of Educational Methodology Studies (ID 11519)","The Korean Journal of Educational Methodology Studies10.28980","open","0","0","false","false"
"SelSistem (ID 11521)","SelSistem10.28982","open","374","710","true","true"
"Hikmet Akademik Edebiyat Dergisi (ID 11522)","Hikmet Akademik Edebiyat Dergisi10.28981","open","109","150","true","true"
"Journal of Science and Cycling (ID 11523)","Journal of Science and Cycling10.28985","open","36","35","false","false"
"Audit Board of the Republic of Indonesia (ID 11524)","Audit Board of the Republic of Indonesia10.28986","open","59","28","false","false"
"STAIN Parepare (ID 11525)","STAIN Parepare10.28988","open","0","0","false","false"
"International Academy for Research in Learning Disabilities (ID 11526)","International Academy for Research in Learning Disabilities10.28987","open","5","5","false","false"
"IMI LLC (ID 11527)","IMI LLC10.28993","open","0","0","false","false"
"Institut Teknologi Dirgantara Adisutjipto (IDTA) (ID 11528)","Institut Teknologi Dirgantara Adisutjipto (IDTA)10.28989","open","536","320","true","true"
"Journal of Applied Instructional Design (ID 11529)","Journal of Applied Instructional Design10.28990","open","0","0","false","false"
"Ital Publication (ID 11530)","Ital Publication10.28991","open","820","916","true","false"
"Formifarma, LDA (ID 11531)","Formifarma, LDA10.28994","open","0","0","false","false"
"Russian Dialysis Society (ID 11532)","Russian Dialysis Society10.28996","open","119","109","false","false"
"Universitas Pasundan Kampus 2 (ID 11533)","Universitas Pasundan Kampus 210.28992","open","46","38","false","false"
"Russian State University for the Humanities (ID 11534)","Russian State University for the Humanities10.28995","open","2401","1576","false","false"
"Revista Universitaria de la Educacion Fisica y el Deporte (ID 11535)","Revista Universitaria de la Educacion Fisica y el Deporte10.28997","open","18","15","false","false"
"The Pipeline Transport Institute (ID 11536)","The Pipeline Transport Institute10.28999","open","288","198","false","false"
"Cardiology Research Institute (ID 11538)","Cardiology Research Institute10.29001","open","191","208","true","true"
"Indian Society of Advancement of Canine Practice (ID 11539)","Indian Society of Advancement of Canine Practice10.29005","open","87","0","false","false"
"P.P. Shirshov Institute of Oceanology, RAS (ID 11540)","P.P. Shirshov Institute of Oceanology, RAS10.29006","open","359","237","true","true"
"RumeliDE Dil ve Edebiyat Arastirmalari Dergisi (ID 11541)","RumeliDE Dil ve Edebiyat Arastirmalari Dergisi10.29000","open","432","962","true","true"
"Universidade Federal de Alogoas (ID 11542)","Universidade Federal de Alogoas10.28998","open","2138","939","false","false"
"The Association for Korean Modern and Contemporary History (ID 11543)","The Association for Korean Modern and Contemporary History10.29004","open","80","35","false","false"
"LLC MAKS Press (ID 11544)","LLC MAKS Press10.29003","open","822","1646","true","false"
"EasyChair (ID 11545)","EasyChair10.29007","open","618","2","false","false"
"European Turbomachinery Society (ID 11546)","European Turbomachinery Society10.29008","open","223","62","false","false"
"International Foundation of the Future Horizons OU (ID 11547)","International Foundation of the Future Horizons OU10.29009","open","90","112","false","false"
"Industrial Technologies, LTD (ID 11548)","Industrial Technologies, LTD10.29010","open","86","25","false","false"
"Gavin Publishers (ID 11549)","Gavin Publishers10.29011","open","1641","1235","false","false"
"Journal of Privacy and Confidentiality (ID 11550)","Journal of Privacy and Confidentiality10.29012","open","151","33","false","false"
"Premier Publishing s.r.o. (ID 11551)","Premier Publishing s.r.o.10.29013","open","3897","1432","false","false"
"New York Business Global LLC (ID 11552)","New York Business Global LLC10.29020","open","209","281","false","false"
"Levy Library Press (ID 11553)","Levy Library Press10.29024","open","49","144","true","true"
"Portuguese Society of Dermatology and Venereology (ID 11554)","Portuguese Society of Dermatology and Venereology10.29021","open","655","143","false","false"
"Opto-Electronic Advances (ID 11555)","Opto-Electronic Advances10.29026","open","44","148","true","true"
"LEMIGAS RD Center for Oil and Gas Technology (ID 11556)","LEMIGAS RD Center for Oil and Gas Technology10.29017","open","119","370","false","false"
"National Gugak Center (ID 11557)","National Gugak Center10.29028","open","73","23","false","false"
"LC Publishing and Trading Dashkov Co. (ID 11558)","LC Publishing and Trading Dashkov Co.10.29030","open","0","272","false","false"
"WSB University in Wroclaw Publication Department (ID 11559)","WSB University in Wroclaw Publication Department10.29015","open","168","51","false","false"
"Universidad UTE (ID 11560)","Universidad UTE10.29019","open","694","205","false","false"
"North-Ossetian State University named after Costa Levanovich Khetagurov (ID 11561)","North-Ossetian State University named after Costa Levanovich Khetagurov10.29025","open","417","419","false","true"
"Standard Analytics IO (ID 11562)","Standard Analytics IO10.29016","open","25","0","false","false"
"Mass Research Publication Pvt Ltd (ID 11563)","Mass Research Publication Pvt Ltd10.29027","open","75","62","false","false"
"Alanya Akademik Bakis (ID 11564)","Alanya Akademik Bakis10.29023","open","56","186","true","true"
"Centro de Investigacion y Desarrollo Profesional - CIDEPRO (ID 11565)","Centro de Investigacion y Desarrollo Profesional - CIDEPRO10.29018","open","299","232","true","true"
"Faculdade Aldete Maria Alves (ID 11566)","Faculdade Aldete Maria Alves10.29031","open","124","0","false","false"
"Bingol Universitesi Sosyal Bilimler Enstitusu Dergisi (ID 11567)","Bingol Universitesi Sosyal Bilimler Enstitusu Dergisi10.29029","open","218","123","true","true"
"Lithuanian Neurological Association (ID 11568)","Lithuanian Neurological Association10.29014","open","52","104","true","false"
"Cadernos de Historia UFPE (ID 11569)","Cadernos de Historia UFPE10.29022","open","15","0","false","false"
"Scholar Publications (ID 11570)","Scholar Publications10.29032","open","27","0","false","false"
"University College of Business in Prague (ID 11571)","University College of Business in Prague10.29036","open","173","99","false","false"
"University College of Business in Prague (ID 11571)","University College of Business in Prague10.37335","open","173","99","false","false"
"UGM Press (ID 11572)","UGM Press10.29037","open","548","156","true","true"
"Universidad Tecnica de Ambato (ID 11573)","Universidad Tecnica de Ambato10.29033","open","0","0","false","false"
"RIOR Publishing Center (ID 11574)","RIOR Publishing Center10.29039","open","1110","1003","true","true"
"Lesya Ukrainka Volyn National University (ID 11575)","Lesya Ukrainka Volyn National University10.29038","open","1873","714","true","true"
"Dialectical Publishing (ID 11576)","Dialectical Publishing10.29034","open","330","47","true","true"
"Universidad Catolica del Maule (ID 11577)","Universidad Catolica del Maule10.29035","open","138","220","false","false"
"Class Publishing (ID 11578)","Class Publishing10.29045","open","99","84","false","true"
"Micropaleontology Press (ID 11579)","Micropaleontology Press10.29041","open","69","22","false","false"
"International Center for Transactional Analysis Qualifications (ID 11580)","International Center for Transactional Analysis Qualifications10.29044","open","136","42","true","true"
"Thomas Jefferson University (ID 11581)","Thomas Jefferson University10.29046","open","1233","41","false","false"
"BioAxis DNA Research Centre (ID 11582)","BioAxis DNA Research Centre10.29042","open","690","197","false","false"
"STIE AAS Surakarta (ID 11583)","STIE AAS Surakarta10.29040","open","382","724","false","false"
"Centro de Estudios Superiores de Mexico y Centroamerica (CESMECA) (ID 11584)","Centro de Estudios Superiores de Mexico y Centroamerica (CESMECA)10.29043","open","604","120","false","false"
"The Research Journal of the Costume Culture (ID 11585)","The Research Journal of the Costume Culture10.29049","open","990","149","true","true"
"Revista EntreLinguas (ID 11586)","Revista EntreLinguas10.29051","open","124","154","false","false"
"Instituto Colombiano del Petroleo (ID 11587)","Instituto Colombiano del Petroleo10.29047","open","148","36","true","true"
"Harran Tarim ve Gida Dergisi (ID 11588)","Harran Tarim ve Gida Dergisi10.29050","open","174","124","true","true"
"Advance Educational Institute and Research Center (ID 11589)","Advance Educational Institute and Research Center10.29052","open","297","190","false","false"
"Mehmet Akif Ersoy Universitesi Fen Bilimleri Enstitusu Dergisi (ID 11590)","Mehmet Akif Ersoy Universitesi Fen Bilimleri Enstitusu Dergisi10.29048","open","91","107","true","true"
"Pretoria University Law Press (ID 11591)","Pretoria University Law Press10.29053","open","190","71","true","false"
"Vice Chancellor Faisalabad Medical University (ID 11592)","Vice Chancellor Faisalabad Medical University10.29054","open","37","105","false","false"
"Journal of Chemistry and Chemical Sciences (ID 11593)","Journal of Chemistry and Chemical Sciences10.29055","open","697","0","false","false"
"Next-Generation Convergence Information Service Technology Society (ID 11594)","Next-Generation Convergence Information Service Technology Society10.29056","open","193","321","false","false"
"Universidad Autonoma del Estado de Hidalgo (ID 11596)","Universidad Autonoma del Estado de Hidalgo10.29057","open","2503","1556","false","false"
"Universidad Autonoma de Tamaulipas (ID 11597)","Universidad Autonoma de Tamaulipas10.29059","open","221","168","false","false"
"Universidad Autonoma de Tamaulipas (ID 11597)","Universidad Autonoma de Tamaulipas10.29365","open","221","168","false","false"
"Yong Loo Lin School of Medicine (ID 11598)","Yong Loo Lin School of Medicine10.29060","open","101","148","true","true"
"African Journal of Reproductive Health (AJRH) (ID 11599)","African Journal of Reproductive Health (AJRH)10.29063","open","113","0","false","false"
"International Journal of Management and Administration (ID 11600)","International Journal of Management and Administration10.29064","open","37","40","true","true"
"JERAM : Journal of Education Research in Administration and Management (ID 11601)","JERAM : Journal of Education Research in Administration and Management10.29061","open","43","0","false","false"
"STIE Mahardika (ID 11602)","STIE Mahardika10.29062","open","320","514","false","false"
"RENOVA - Revista Brasileira de Ciencia, Conhecimento e Inovacao (ID 11603)","RENOVA - Revista Brasileira de Ciencia, Conhecimento e Inovacao10.29066","open","43","0","false","false"
"ForScience: Revista Cientifica do IFMG (ID 11604)","ForScience: Revista Cientifica do IFMG10.29069","open","156","99","false","false"
"Usak Universitesi Egitim Arastirmalari Dergisi (ID 11605)","Usak Universitesi Egitim Arastirmalari Dergisi10.29065","open","55","35","true","true"
"Muhasebe ve Vergi Uygulamalari Dergisi (ID 11606)","Muhasebe ve Vergi Uygulamalari Dergisi10.29067","open","127","92","true","true"
"College of Science, University of Basrah (ID 11607)","College of Science, University of Basrah10.29072","open","0","30","false","false"
"Mathematics Education UHAMKA (ID 11608)","Mathematics Education UHAMKA10.29071","open","0","0","false","false"
"Ponteditora (ID 11609)","Ponteditora10.29073","open","125","228","false","true"
